,aa_percent0_x,aa_percent1_x,aa_percent2_x,aa_percent3_x,aa_percent4_x,aa_percent5_x,aa_percent6_x,aa_percent7_x,aa_percent8_x,aa_percent9_x,aa_percent10_x,aa_percent11_x,aa_percent12_x,aa_percent13_x,aa_percent14_x,aa_percent15_x,aa_percent16_x,aa_percent17_x,aa_percent18_x,aa_percent19_x,aromacity_x,instability_x,flexibility_x,isoelectric_x,mol_extinct1_x,mol_extinct2_x,mw_x,gravy_x,ss_faction1_x,ss_faction2_x,ss_faction3_x,aa_percent0_y,aa_percent1_y,aa_percent2_y,aa_percent3_y,aa_percent4_y,aa_percent5_y,aa_percent6_y,aa_percent7_y,aa_percent8_y,aa_percent9_y,aa_percent10_y,aa_percent11_y,aa_percent12_y,aa_percent13_y,aa_percent14_y,aa_percent15_y,aa_percent16_y,aa_percent17_y,aa_percent18_y,aa_percent19_y,aromacity_y,instability_y,flexibility_y,isoelectric_y,mol_extinct1_y,mol_extinct2_y,mw_y,gravy_y,ss_faction1_y,ss_faction2_y,ss_faction3_y
Lacnotuzumab,0.059322033898305086,0.01694915254237288,0.05084745762711865,0.01694915254237288,0.025423728813559324,0.06779661016949153,0.00847457627118644,0.0423728813559322,0.03389830508474576,0.06779661016949153,0.01694915254237288,0.03389830508474576,0.03389830508474576,0.06779661016949153,0.025423728813559324,0.16101694915254236,0.1016949152542373,0.059322033898305086,0.03389830508474576,0.07627118644067797,0.13559322033898308,26.427966101694906,0.9971111839231108,5.597924613952636,35410,35535,13065.292699999985,-0.3279661016949153,0.3050847457627119,0.2966101694915254,0.1610169491525424,0.06542056074766354,0.018691588785046728,0.04672897196261682,0.04672897196261682,0.04672897196261682,0.08411214953271028,0.009345794392523364,0.08411214953271028,0.056074766355140186,0.056074766355140186,0.0,0.009345794392523364,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.14018691588785046,0.11214953271028037,0.037383177570093455,0.018691588785046728,0.037383177570093455,0.10280373831775699,38.58224299065418,1.0033931000971816,4.871465492248535,16960,17085,11517.66199999999,-0.2327102803738317,0.2803738317757009,0.2803738317757009,0.16822429906542055
Lampalizumab,0.06086956521739131,0.017391304347826087,0.034782608695652174,0.06086956521739131,0.034782608695652174,0.11304347826086956,0.0,0.017391304347826087,0.05217391304347826,0.06086956521739131,0.017391304347826087,0.043478260869565216,0.02608695652173913,0.05217391304347826,0.02608695652173913,0.09565217391304348,0.09565217391304348,0.09565217391304348,0.034782608695652174,0.06086956521739131,0.13043478260869565,14.512173913043474,1.0009554132973946,4.993100929260252,32430,32555,12612.877399999994,-0.33652173913043465,0.3043478260869565,0.2782608695652174,0.2,0.018691588785046728,0.018691588785046728,0.08411214953271028,0.018691588785046728,0.028037383177570093,0.09345794392523364,0.0,0.06542056074766354,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.018691588785046728,0.06542056074766354,0.06542056074766354,0.028037383177570093,0.14018691588785046,0.11214953271028037,0.06542056074766354,0.009345794392523364,0.037383177570093455,0.07476635514018691,47.39626168224298,1.0046797862001944,4.577266883850098,11460,11585,11467.626499999991,-0.322429906542056,0.2803738317757009,0.3177570093457944,0.12149532710280372
Lanadelumab,0.05737704918032787,0.01639344262295082,0.040983606557377046,0.040983606557377046,0.03278688524590164,0.12295081967213115,0.00819672131147541,0.04918032786885246,0.02459016393442623,0.07377049180327869,0.03278688524590164,0.02459016393442623,0.02459016393442623,0.040983606557377046,0.07377049180327869,0.11475409836065574,0.05737704918032787,0.08196721311475409,0.02459016393442623,0.05737704918032787,0.11475409836065575,41.53852459016392,0.9944757690686895,8.67494640350342,26930,27055,13430.054599999987,-0.14344262295081964,0.319672131147541,0.28688524590163933,0.20491803278688525,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.02830188679245283,0.03773584905660377,0.07547169811320754,0.0,0.05660377358490566,0.05660377358490566,0.0660377358490566,0.009433962264150943,0.009433962264150943,0.04716981132075472,0.08490566037735849,0.02830188679245283,0.1509433962264151,0.11320754716981132,0.03773584905660377,0.02830188679245283,0.05660377358490566,0.12264150943396226,39.49150943396225,1.000784732449681,8.620406150817871,25440,25565,11676.91929999999,-0.37735849056603765,0.2830188679245283,0.2830188679245283,0.16037735849056606
Landogrozumab,0.07079646017699115,0.017699115044247787,0.035398230088495575,0.02654867256637168,0.017699115044247787,0.11504424778761062,0.0,0.017699115044247787,0.02654867256637168,0.09734513274336283,0.017699115044247787,0.02654867256637168,0.035398230088495575,0.04424778761061947,0.061946902654867256,0.13274336283185842,0.07964601769911504,0.08849557522123894,0.02654867256637168,0.061946902654867256,0.10619469026548672,35.329203539823,0.9961733058608059,9.040611076354981,26930,27055,12167.549299999991,-0.1398230088495575,0.30973451327433627,0.3097345132743363,0.21238938053097345,0.046296296296296294,0.018518518518518517,0.027777777777777776,0.046296296296296294,0.046296296296296294,0.10185185185185185,0.037037037037037035,0.046296296296296294,0.027777777777777776,0.09259259259259259,0.0,0.009259259259259259,0.05555555555555555,0.046296296296296294,0.046296296296296294,0.1574074074074074,0.08333333333333333,0.046296296296296294,0.009259259259259259,0.05555555555555555,0.1111111111111111,37.30648148148144,0.997987493987494,7.155085563659668,14440,14565,11733.915799999992,-0.2694444444444444,0.2962962962962963,0.32407407407407407,0.18518518518518517
Lebrikizumab,0.06779661016949153,0.01694915254237288,0.05084745762711865,0.01694915254237288,0.00847457627118644,0.07627118644067797,0.0,0.03389830508474576,0.05084745762711865,0.09322033898305085,0.03389830508474576,0.0423728813559322,0.05084745762711865,0.0423728813559322,0.025423728813559324,0.1016949152542373,0.11016949152542373,0.0847457627118644,0.03389830508474576,0.059322033898305086,0.1016949152542373,13.595762711864404,0.9964332678025338,7.935300636291504,32430,32555,12893.54159999999,-0.1093220338983051,0.3135593220338983,0.2711864406779661,0.211864406779661,0.04504504504504504,0.018018018018018018,0.06306306306306306,0.04504504504504504,0.036036036036036036,0.09009009009009009,0.009009009009009009,0.04504504504504504,0.04504504504504504,0.07207207207207207,0.018018018018018018,0.04504504504504504,0.05405405405405406,0.06306306306306306,0.036036036036036036,0.13513513513513514,0.06306306306306306,0.06306306306306306,0.009009009009009009,0.04504504504504504,0.09009009009009009,36.148648648648624,1.0062196545284778,4.933533668518065,12950,13075,12086.25329999999,-0.46216216216216227,0.27027027027027023,0.32432432432432434,0.18018018018018017
Lenzilumab,0.06722689075630252,0.01680672268907563,0.025210084033613446,0.03361344537815126,0.03361344537815126,0.08403361344537816,0.008403361344537815,0.025210084033613446,0.05042016806722689,0.04201680672268908,0.01680672268907563,0.03361344537815126,0.025210084033613446,0.07563025210084033,0.06722689075630252,0.1092436974789916,0.07563025210084033,0.09243697478991597,0.03361344537815126,0.08403361344537816,0.15126050420168066,33.776470588235284,0.9971959956709957,9.57847080230713,36900,37025,13547.033599999992,-0.5176470588235293,0.31092436974789917,0.25210084033613445,0.15966386554621848,0.06542056074766354,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.04672897196261682,0.09345794392523364,0.0,0.04672897196261682,0.037383177570093455,0.06542056074766354,0.0,0.018691588785046728,0.056074766355140186,0.06542056074766354,0.056074766355140186,0.1308411214953271,0.11214953271028037,0.06542056074766354,0.009345794392523364,0.037383177570093455,0.09345794392523364,47.943925233644826,1.0022628765792032,8.718591499328614,11460,11585,11499.704699999991,-0.2925233644859811,0.27102803738317754,0.29906542056074764,0.1775700934579439
Lifastuzumab,0.075,0.016666666666666666,0.05,0.03333333333333333,0.06666666666666667,0.11666666666666667,0.025,0.016666666666666666,0.025,0.075,0.025,0.025,0.025,0.041666666666666664,0.06666666666666667,0.10833333333333334,0.058333333333333334,0.08333333333333333,0.025,0.041666666666666664,0.13333333333333333,30.443333333333317,0.9935497640497641,8.087317085266115,23950,24075,13210.670499999987,-0.17249999999999988,0.3083333333333333,0.275,0.20833333333333331,0.026785714285714284,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.0625,0.08928571428571429,0.008928571428571428,0.044642857142857144,0.044642857142857144,0.07142857142857142,0.008928571428571428,0.026785714285714284,0.05357142857142857,0.0625,0.044642857142857144,0.16071428571428573,0.09821428571428571,0.05357142857142857,0.008928571428571428,0.044642857142857144,0.11607142857142858,38.10892857142856,1.0018263985205733,8.660183143615722,12950,13075,12274.543699999987,-0.3687500000000002,0.2857142857142857,0.3303571428571429,0.14285714285714285
Ligelizumab,0.06504065040650407,0.016260162601626018,0.04065040650406504,0.056910569105691054,0.056910569105691054,0.08130081300813008,0.016260162601626018,0.008130081300813009,0.04065040650406504,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04065040650406504,0.032520325203252036,0.13008130081300814,0.0975609756097561,0.08130081300813008,0.04065040650406504,0.07317073170731707,0.17073170731707316,26.11300813008129,0.9971978905597327,5.235746574401855,40910,41035,13870.164299999986,-0.3747967479674795,0.30894308943089427,0.26016260162601623,0.1951219512195122,0.06542056074766354,0.018691588785046728,0.009345794392523364,0.056074766355140186,0.037383177570093455,0.09345794392523364,0.009345794392523364,0.07476635514018691,0.028037383177570093,0.056074766355140186,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.07476635514018691,0.037383177570093455,0.1588785046728972,0.09345794392523364,0.037383177570093455,0.028037383177570093,0.04672897196261682,0.11214953271028036,66.37943925233644,0.9996086005830904,6.852020072937012,23950,24075,11616.827599999993,-0.24299065420560736,0.2803738317757009,0.3177570093457944,0.18691588785046728
Lintuzumab,0.07758620689655173,0.017241379310344827,0.034482758620689655,0.04310344827586207,0.017241379310344827,0.10344827586206896,0.008620689655172414,0.02586206896551724,0.0603448275862069,0.04310344827586207,0.02586206896551724,0.034482758620689655,0.034482758620689655,0.0603448275862069,0.034482758620689655,0.10344827586206896,0.08620689655172414,0.07758620689655173,0.02586206896551724,0.08620689655172414,0.12931034482758622,29.687068965517224,1.002351023587005,8.540336418151856,31400,31525,12787.10489999999,-0.510344827586207,0.27586206896551724,0.27586206896551724,0.18965517241379312,0.05405405405405406,0.018018018018018018,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.09009009009009009,0.0,0.05405405405405406,0.05405405405405406,0.04504504504504504,0.018018018018018018,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.15315315315315314,0.08108108108108109,0.05405405405405406,0.018018018018018018,0.036036036036036036,0.10810810810810811,36.12702702702701,1.004765873015873,6.337229347229004,16960,17085,12015.216799999991,-0.39009009009009,0.26126126126126126,0.32432432432432434,0.14414414414414414
Lirilumab,0.08943089430894309,0.016260162601626018,0.04878048780487805,0.032520325203252036,0.04065040650406504,0.10569105691056911,0.0,0.04065040650406504,0.04065040650406504,0.032520325203252036,0.024390243902439025,0.008130081300813009,0.032520325203252036,0.06504065040650407,0.032520325203252036,0.13008130081300814,0.07317073170731707,0.08943089430894309,0.024390243902439025,0.07317073170731707,0.13821138211382114,41.8342276422764,0.9981619674185465,5.208179664611816,29910,30035,13316.68339999999,-0.16829268292682928,0.3008130081300813,0.27642276422764234,0.1788617886178862,0.07476635514018691,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.0,0.04672897196261682,0.028037383177570093,0.09345794392523364,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.07476635514018691,0.056074766355140186,0.14018691588785046,0.08411214953271028,0.037383177570093455,0.018691588785046728,0.056074766355140186,0.11214953271028036,51.639252336448564,0.9993977162293489,8.057016944885255,19940,20065,11779.060799999992,-0.30467289719626156,0.2897196261682243,0.2897196261682243,0.22429906542056072
Lodelcizumab,0.07627118644067797,0.01694915254237288,0.0423728813559322,0.03389830508474576,0.01694915254237288,0.07627118644067797,0.00847457627118644,0.01694915254237288,0.0423728813559322,0.0423728813559322,0.05084745762711865,0.025423728813559324,0.025423728813559324,0.06779661016949153,0.05084745762711865,0.11016949152542373,0.09322033898305085,0.0847457627118644,0.025423728813559324,0.09322033898305085,0.13559322033898305,33.451694915254215,0.997399628658803,8.554712867736818,32890,33015,13305.778399999994,-0.4661016949152541,0.2796610169491525,0.23728813559322032,0.2033898305084746,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.03773584905660377,0.04716981132075472,0.09433962264150944,0.009433962264150943,0.04716981132075472,0.02830188679245283,0.08490566037735849,0.009433962264150943,0.0,0.07547169811320754,0.07547169811320754,0.0660377358490566,0.11320754716981132,0.08490566037735849,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.11320754716981132,56.37547169811318,0.9986315660284732,8.704279518127443,18450,18575,11705.07329999999,-0.320754716981132,0.29245283018867924,0.28301886792452835,0.18867924528301888
Lorvotuzumab,0.07627118644067797,0.01694915254237288,0.03389830508474576,0.025423728813559324,0.0423728813559322,0.11016949152542373,0.00847457627118644,0.025423728813559324,0.03389830508474576,0.06779661016949153,0.03389830508474576,0.025423728813559324,0.01694915254237288,0.05084745762711865,0.06779661016949153,0.1271186440677966,0.059322033898305086,0.0847457627118644,0.025423728813559324,0.06779661016949153,0.13559322033898305,38.22288135593219,0.9939936653560507,9.427743721008301,28420,28545,13032.58689999999,-0.17372881355932204,0.3135593220338983,0.2796610169491525,0.2033898305084746,0.017857142857142856,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.05357142857142857,0.09821428571428571,0.026785714285714284,0.0625,0.03571428571428571,0.05357142857142857,0.008928571428571428,0.017857142857142856,0.0625,0.07142857142857142,0.0625,0.13392857142857142,0.0625,0.08928571428571429,0.008928571428571428,0.03571428571428571,0.0982142857142857,48.56249999999998,0.9997004160887657,8.706149101257324,11460,11585,12365.753499999992,-0.3410714285714285,0.30357142857142855,0.3125,0.11607142857142856
Lumiliximab,0.07627118644067797,0.01694915254237288,0.0423728813559322,0.0423728813559322,0.0423728813559322,0.11016949152542373,0.0,0.01694915254237288,0.01694915254237288,0.0847457627118644,0.01694915254237288,0.05084745762711865,0.025423728813559324,0.0423728813559322,0.059322033898305086,0.13559322033898305,0.06779661016949153,0.07627118644067797,0.03389830508474576,0.0423728813559322,0.11864406779661016,37.40593220338982,0.9983993010048056,5.248194313049315,29450,29575,12804.03259999999,-0.23305084745762714,0.2966101694915254,0.3220338983050848,0.22033898305084745,0.04672897196261682,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.037383177570093455,0.07476635514018691,0.0,0.04672897196261682,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.08411214953271028,0.04672897196261682,0.14953271028037382,0.09345794392523364,0.06542056074766354,0.009345794392523364,0.06542056074766354,0.11214953271028036,52.02710280373832,0.9998277453838679,8.981235694885257,15930,16055,11773.094299999993,-0.3242990654205607,0.29906542056074764,0.2897196261682243,0.1588785046728972
Margetuximab,0.06666666666666667,0.016666666666666666,0.058333333333333334,0.03333333333333333,0.025,0.09166666666666666,0.008333333333333333,0.041666666666666664,0.05,0.058333333333333334,0.008333333333333333,0.025,0.041666666666666664,0.075,0.041666666666666664,0.1,0.09166666666666666,0.058333333333333334,0.03333333333333333,0.075,0.13333333333333333,42.114249999999984,1.000610682110682,6.762839698791503,35410,35535,13405.69909999999,-0.5533333333333336,0.29166666666666663,0.2583333333333333,0.16666666666666669,0.056074766355140186,0.018691588785046728,0.056074766355140186,0.018691588785046728,0.056074766355140186,0.07476635514018691,0.028037383177570093,0.04672897196261682,0.056074766355140186,0.028037383177570093,0.018691588785046728,0.009345794392523364,0.04672897196261682,0.06542056074766354,0.037383177570093455,0.11214953271028037,0.12149532710280374,0.08411214953271028,0.009345794392523364,0.056074766355140186,0.12149532710280372,40.28598130841119,0.9975726433430515,8.62337169647217,14440,14565,11825.110799999991,-0.3504672897196261,0.2803738317757009,0.24299065420560745,0.12149532710280374
Matuzumab,0.06611570247933884,0.01652892561983471,0.049586776859504134,0.049586776859504134,0.03305785123966942,0.08264462809917356,0.01652892561983471,0.008264462809917356,0.05785123966942149,0.04132231404958678,0.024793388429752067,0.04132231404958678,0.024793388429752067,0.049586776859504134,0.04132231404958678,0.11570247933884298,0.09090909090909091,0.08264462809917356,0.03305785123966942,0.0743801652892562,0.14049586776859505,28.98595041322313,1.0029157100340136,6.916475486755371,35410,35535,13608.854999999989,-0.6438016528925621,0.2727272727272727,0.2644628099173554,0.18181818181818182,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.018867924528301886,0.03773584905660377,0.07547169811320754,0.009433962264150943,0.0660377358490566,0.04716981132075472,0.04716981132075472,0.018867924528301886,0.009433962264150943,0.04716981132075472,0.07547169811320754,0.018867924528301886,0.1792452830188679,0.10377358490566038,0.04716981132075472,0.018867924528301886,0.0660377358490566,0.12264150943396226,52.894339622641496,0.9997434953362789,6.745219612121583,21430,21555,11570.727599999993,-0.3037735849056603,0.2830188679245283,0.3113207547169811,0.13207547169811323
Mavrilimumab,0.058333333333333334,0.016666666666666666,0.03333333333333333,0.075,0.025,0.1,0.008333333333333333,0.025,0.041666666666666664,0.075,0.03333333333333333,0.008333333333333333,0.03333333333333333,0.058333333333333334,0.03333333333333333,0.10833333333333334,0.09166666666666666,0.10833333333333334,0.025,0.041666666666666664,0.09166666666666667,39.17333333333332,1.0003034105534105,4.8656110763549805,23950,24075,13062.592099999993,-0.13999999999999993,0.3,0.25,0.2416666666666667,0.08108108108108109,0.018018018018018018,0.036036036036036036,0.02702702702702703,0.018018018018018018,0.13513513513513514,0.009009009009009009,0.036036036036036036,0.036036036036036036,0.08108108108108109,0.0,0.02702702702702703,0.07207207207207207,0.05405405405405406,0.02702702702702703,0.13513513513513514,0.08108108108108109,0.07207207207207207,0.009009009009009009,0.04504504504504504,0.07207207207207207,50.791891891891886,1.0055659430438841,6.752210807800293,12950,13075,11350.468399999994,-0.1819819819819818,0.26126126126126126,0.36936936936936937,0.1891891891891892
Mepolizumab,0.04201680672268908,0.01680672268907563,0.05042016806722689,0.01680672268907563,0.008403361344537815,0.07563025210084033,0.008403361344537815,0.01680672268907563,0.025210084033613446,0.1092436974789916,0.025210084033613446,0.025210084033613446,0.06722689075630252,0.03361344537815126,0.058823529411764705,0.12605042016806722,0.12605042016806722,0.09243697478991597,0.03361344537815126,0.04201680672268908,0.08403361344537816,25.85042016806722,0.995788311688312,8.704215049743652,29450,29575,13000.597399999984,-0.17478991596638657,0.3025210084033614,0.29411764705882354,0.19327731092436976,0.05309734513274336,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.04424778761061947,0.09734513274336283,0.008849557522123894,0.04424778761061947,0.05309734513274336,0.08849557522123894,0.008849557522123894,0.04424778761061947,0.05309734513274336,0.07079646017699115,0.02654867256637168,0.13274336283185842,0.07079646017699115,0.05309734513274336,0.008849557522123894,0.04424778761061947,0.09734513274336283,37.04336283185839,1.0042923534798534,6.76062297821045,12950,13075,12199.475399999992,-0.3424778761061947,0.2831858407079646,0.3274336283185841,0.18584070796460178
Mirikizumab,0.06086956521739131,0.017391304347826087,0.034782608695652174,0.043478260869565216,0.017391304347826087,0.09565217391304348,0.008695652173913044,0.017391304347826087,0.06956521739130435,0.043478260869565216,0.02608695652173913,0.043478260869565216,0.02608695652173913,0.05217391304347826,0.043478260869565216,0.10434782608695652,0.09565217391304348,0.09565217391304348,0.034782608695652174,0.06956521739130435,0.12173913043478261,27.29391304347825,1.002617587601078,9.12338848114014,33920,34045,12807.185799999988,-0.5591304347826089,0.2782608695652174,0.26956521739130435,0.17391304347826086,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.028037383177570093,0.056074766355140186,0.09345794392523364,0.009345794392523364,0.056074766355140186,0.06542056074766354,0.07476635514018691,0.018691588785046728,0.0,0.056074766355140186,0.056074766355140186,0.018691588785046728,0.1308411214953271,0.12149532710280374,0.037383177570093455,0.018691588785046728,0.04672897196261682,0.12149532710280372,40.7308411214953,0.9994480077745383,7.953996467590332,18450,18575,11659.049699999992,-0.20467289719626158,0.2897196261682243,0.2803738317757009,0.16822429906542055
Mirvetuximab,0.059322033898305086,0.01694915254237288,0.05084745762711865,0.03389830508474576,0.0423728813559322,0.09322033898305085,0.01694915254237288,0.025423728813559324,0.059322033898305086,0.05084745762711865,0.025423728813559324,0.025423728813559324,0.025423728813559324,0.06779661016949153,0.025423728813559324,0.11016949152542373,0.09322033898305085,0.0847457627118644,0.025423728813559324,0.06779661016949153,0.13559322033898305,30.118728813559308,0.9995180209698559,6.909995841979981,28420,28545,13102.46839999999,-0.3855932203389831,0.2966101694915254,0.2542372881355932,0.1694915254237288,0.08108108108108109,0.018018018018018018,0.036036036036036036,0.04504504504504504,0.036036036036036036,0.08108108108108109,0.018018018018018018,0.05405405405405406,0.04504504504504504,0.09009009009009009,0.009009009009009009,0.009009009009009009,0.06306306306306306,0.07207207207207207,0.036036036036036036,0.12612612612612611,0.07207207207207207,0.04504504504504504,0.009009009009009009,0.05405405405405406,0.09909909909909911,52.42972972972971,1.000485527544351,6.914258766174316,14440,14565,12061.43929999999,-0.24234234234234223,0.28828828828828823,0.27927927927927926,0.22522522522522523
Modotuximab,0.05042016806722689,0.01680672268907563,0.03361344537815126,0.058823529411764705,0.025210084033613446,0.09243697478991597,0.01680672268907563,0.01680672268907563,0.058823529411764705,0.05042016806722689,0.025210084033613446,0.03361344537815126,0.03361344537815126,0.06722689075630252,0.025210084033613446,0.14285714285714285,0.06722689075630252,0.07563025210084033,0.03361344537815126,0.07563025210084033,0.13445378151260504,39.39915966386553,1.0041922077922079,6.10686092376709,35410,35535,13287.519899999992,-0.6176470588235292,0.27731092436974786,0.3025210084033613,0.18487394957983194,0.05357142857142857,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.08928571428571429,0.008928571428571428,0.05357142857142857,0.03571428571428571,0.10714285714285714,0.017857142857142856,0.03571428571428571,0.044642857142857144,0.05357142857142857,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.05357142857142857,0.008928571428571428,0.0625,0.10714285714285714,40.34642857142854,0.9973749422098938,6.7577810287475595,15930,16055,12196.62029999999,-0.10357142857142866,0.3214285714285714,0.3125,0.21428571428571427
Mogamulizumab,0.06722689075630252,0.01680672268907563,0.04201680672268908,0.03361344537815126,0.04201680672268908,0.1092436974789916,0.008403361344537815,0.025210084033613446,0.025210084033613446,0.08403361344537816,0.01680672268907563,0.04201680672268908,0.025210084033613446,0.04201680672268908,0.058823529411764705,0.14285714285714285,0.05042016806722689,0.07563025210084033,0.025210084033613446,0.06722689075630252,0.13445378151260506,32.80756302521007,0.99633658008658,8.04515476226807,28420,28545,13056.38649999999,-0.22941176470588243,0.319327731092437,0.31932773109243695,0.20168067226890757,0.017857142857142856,0.017857142857142856,0.044642857142857144,0.044642857142857144,0.044642857142857144,0.09821428571428571,0.008928571428571428,0.05357142857142857,0.044642857142857144,0.08928571428571429,0.008928571428571428,0.026785714285714284,0.07142857142857142,0.05357142857142857,0.044642857142857144,0.125,0.0625,0.08035714285714286,0.017857142857142856,0.044642857142857144,0.10714285714285715,48.960714285714275,1.0002246879334256,6.768409919738769,18450,18575,12346.822999999991,-0.23214285714285698,0.33035714285714285,0.3214285714285714,0.1607142857142857
Motavizumab,0.058333333333333334,0.016666666666666666,0.075,0.016666666666666666,0.041666666666666664,0.058333333333333334,0.008333333333333333,0.03333333333333333,0.06666666666666667,0.08333333333333333,0.025,0.03333333333333333,0.05,0.041666666666666664,0.03333333333333333,0.08333333333333333,0.125,0.075,0.041666666666666664,0.03333333333333333,0.11666666666666667,22.393416666666656,0.9975800085800085,7.953996467590332,33460,33585,13459.144399999985,-0.26583333333333353,0.3083333333333333,0.22499999999999998,0.18333333333333335,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.018867924528301886,0.05660377358490566,0.11320754716981132,0.009433962264150943,0.04716981132075472,0.05660377358490566,0.05660377358490566,0.018867924528301886,0.0,0.05660377358490566,0.05660377358490566,0.02830188679245283,0.1509433962264151,0.10377358490566038,0.04716981132075472,0.009433962264150943,0.05660377358490566,0.12264150943396226,47.36698113207545,1.0007928325969562,8.621437644958498,14440,14565,11380.619999999992,-0.26698113207547153,0.27358490566037735,0.3207547169811321,0.14150943396226418
Muromonab,0.06722689075630252,0.025210084033613446,0.05042016806722689,0.025210084033613446,0.01680672268907563,0.07563025210084033,0.01680672268907563,0.01680672268907563,0.058823529411764705,0.06722689075630252,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.07563025210084033,0.04201680672268908,0.11764705882352941,0.10084033613445378,0.04201680672268908,0.025210084033613446,0.10084033613445378,0.14285714285714285,46.26890756302519,0.9997431818181817,8.740446281433105,34380,34505,13490.828399999988,-0.6924369747899161,0.2689075630252101,0.24369747899159663,0.18487394957983194,0.07547169811320754,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.02830188679245283,0.08490566037735849,0.009433962264150943,0.04716981132075472,0.05660377358490566,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.04716981132075472,0.05660377358490566,0.018867924528301886,0.18867924528301888,0.09433962264150944,0.03773584905660377,0.02830188679245283,0.05660377358490566,0.11320754716981132,52.94339622641509,1.0043926116838489,8.621695518493652,25440,25565,11425.619399999994,-0.3754716981132075,0.2358490566037736,0.339622641509434,0.18867924528301885
Natalizumab,0.08943089430894309,0.016260162601626018,0.04878048780487805,0.04065040650406504,0.016260162601626018,0.0975609756097561,0.008130081300813009,0.032520325203252036,0.056910569105691054,0.04065040650406504,0.024390243902439025,0.024390243902439025,0.032520325203252036,0.056910569105691054,0.04878048780487805,0.08943089430894309,0.07317073170731707,0.08943089430894309,0.024390243902439025,0.08943089430894309,0.13008130081300814,26.86666666666665,0.9999873642439432,8.526088905334472,32890,33015,13644.115899999995,-0.4471544715447153,0.2926829268292683,0.24390243902439024,0.1951219512195122,0.04716981132075472,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.02830188679245283,0.07547169811320754,0.009433962264150943,0.07547169811320754,0.04716981132075472,0.0660377358490566,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.08490566037735849,0.03773584905660377,0.12264150943396226,0.10377358490566038,0.02830188679245283,0.018867924528301886,0.0660377358490566,0.11320754716981132,63.29811320754717,0.9993517427589592,7.9536741256713865,21430,21555,11809.106599999992,-0.449056603773585,0.2830188679245283,0.27358490566037735,0.15094339622641512
Necitumumab,0.03305785123966942,0.01652892561983471,0.04132231404958678,0.01652892561983471,0.024793388429752067,0.10743801652892562,0.0,0.04132231404958678,0.04132231404958678,0.06611570247933884,0.008264462809917356,0.024793388429752067,0.04132231404958678,0.05785123966942149,0.024793388429752067,0.15702479338842976,0.09090909090909091,0.09917355371900827,0.03305785123966942,0.0743801652892562,0.1322314049586777,22.312396694214858,0.9970286989795919,7.927113151550294,35410,35535,13131.499599999988,-0.14958677685950408,0.33884297520661155,0.3305785123966942,0.12396694214876033,0.09345794392523364,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.09345794392523364,0.009345794392523364,0.04672897196261682,0.028037383177570093,0.08411214953271028,0.009345794392523364,0.009345794392523364,0.06542056074766354,0.056074766355140186,0.04672897196261682,0.14018691588785046,0.09345794392523364,0.028037383177570093,0.009345794392523364,0.056074766355140186,0.10280373831775699,48.946728971962585,1.0002131924198252,6.849519157409667,14440,14565,11445.632399999991,-0.25607476635514004,0.2616822429906542,0.308411214953271,0.23364485981308408
