,aa_percent0_x,aa_percent1_x,aa_percent2_x,aa_percent3_x,aa_percent4_x,aa_percent5_x,aa_percent6_x,aa_percent7_x,aa_percent8_x,aa_percent9_x,aa_percent10_x,aa_percent11_x,aa_percent12_x,aa_percent13_x,aa_percent14_x,aa_percent15_x,aa_percent16_x,aa_percent17_x,aa_percent18_x,aa_percent19_x,aromacity_x,instability_x,flexibility_x,isoelectric_x,mol_extinct1_x,mol_extinct2_x,mw_x,gravy_x,ss_faction1_x,ss_faction2_x,ss_faction3_x,aa_percent0_y,aa_percent1_y,aa_percent2_y,aa_percent3_y,aa_percent4_y,aa_percent5_y,aa_percent6_y,aa_percent7_y,aa_percent8_y,aa_percent9_y,aa_percent10_y,aa_percent11_y,aa_percent12_y,aa_percent13_y,aa_percent14_y,aa_percent15_y,aa_percent16_y,aa_percent17_y,aa_percent18_y,aa_percent19_y,aromacity_y,instability_y,flexibility_y,isoelectric_y,mol_extinct1_y,mol_extinct2_y,mw_y,gravy_y,ss_faction1_y,ss_faction2_y,ss_faction3_y,name
3u9p,0.03361344537815126,0.025210084033613446,0.058823529411764705,0.025210084033613446,0.025210084033613446,0.08403361344537816,0.008403361344537815,0.025210084033613446,0.03361344537815126,0.08403361344537816,0.01680672268907563,0.025210084033613446,0.03361344537815126,0.06722689075630252,0.058823529411764705,0.16806722689075632,0.08403361344537816,0.08403361344537816,0.03361344537815126,0.025210084033613446,0.08403361344537816,42.824369747899155,1.000131818181818,8.00177001953125,26470,26595,13027.369399999989,-0.37226890756302505,0.2773109243697479,0.31092436974789917,0.1596638655462185,0.056074766355140186,0.018691588785046728,0.04672897196261682,0.037383177570093455,0.028037383177570093,0.07476635514018691,0.0,0.07476635514018691,0.04672897196261682,0.102803738317757,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.056074766355140186,0.037383177570093455,0.14953271028037382,0.06542056074766354,0.018691588785046728,0.009345794392523364,0.08411214953271028,0.12149532710280374,37.80747663551401,0.9996422497570457,6.35760498046875,18910,19035,11869.237799999992,-0.2598130841121496,0.3177570093457944,0.29906542056074764,0.21495327102803735,3u9p
4jpi,0.06611570247933884,0.024793388429752067,0.04132231404958678,0.024793388429752067,0.024793388429752067,0.10743801652892562,0.01652892561983471,0.01652892561983471,0.049586776859504134,0.04132231404958678,0.03305785123966942,0.04132231404958678,0.024793388429752067,0.0743801652892562,0.049586776859504134,0.09090909090909091,0.08264462809917356,0.08264462809917356,0.04132231404958678,0.06611570247933884,0.1322314049586777,29.770247933884285,0.9981835671768707,9.05499267578125,39420,39545,13551.004099999991,-0.5504132231404959,0.2727272727272727,0.2644628099173554,0.1652892561983471,0.08737864077669903,0.019417475728155338,0.02912621359223301,0.05825242718446602,0.04854368932038835,0.07766990291262135,0.0,0.04854368932038835,0.02912621359223301,0.0970873786407767,0.0,0.009708737864077669,0.05825242718446602,0.07766990291262135,0.04854368932038835,0.13592233009708737,0.07766990291262135,0.02912621359223301,0.009708737864077669,0.05825242718446602,0.11650485436893204,44.38543689320385,1.000510385005066,5.25701904296875,14440,14565,11251.420099999994,-0.2640776699029124,0.2912621359223301,0.2815533980582524,0.24271844660194175,4jpi
5dd3,0.03125,0.015625,0.0234375,0.0390625,0.046875,0.109375,0.0,0.046875,0.03125,0.0703125,0.0,0.015625,0.0546875,0.046875,0.0390625,0.171875,0.09375,0.078125,0.046875,0.0390625,0.1328125,29.66093749999999,0.9979915966386554,7.97064208984375,40450,40575,13902.357199999982,-0.12968749999999996,0.328125,0.3515625,0.140625,0.04672897196261682,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.037383177570093455,0.07476635514018691,0.0,0.06542056074766354,0.04672897196261682,0.08411214953271028,0.0,0.0,0.056074766355140186,0.06542056074766354,0.018691588785046728,0.16822429906542055,0.1308411214953271,0.056074766355140186,0.018691588785046728,0.04672897196261682,0.10280373831775699,42.128971962616795,0.998928328474247,6.30206298828125,18450,18575,11481.75569999999,-0.06261682242990656,0.308411214953271,0.29906542056074764,0.1588785046728972,5dd3
2vxs,0.07627118644067797,0.01694915254237288,0.03389830508474576,0.03389830508474576,0.025423728813559324,0.1271186440677966,0.00847457627118644,0.025423728813559324,0.025423728813559324,0.09322033898305085,0.01694915254237288,0.03389830508474576,0.01694915254237288,0.0423728813559322,0.059322033898305086,0.1440677966101695,0.06779661016949153,0.07627118644067797,0.025423728813559324,0.05084745762711865,0.1016949152542373,37.282203389830485,0.9974003931847969,8.69647216796875,25440,25565,12609.933199999987,-0.15508474576271183,0.2966101694915254,0.3220338983050848,0.22033898305084745,0.03636363636363636,0.01818181818181818,0.045454545454545456,0.02727272727272727,0.03636363636363636,0.08181818181818182,0.00909090909090909,0.045454545454545456,0.02727272727272727,0.05454545454545454,0.00909090909090909,0.045454545454545456,0.06363636363636363,0.05454545454545454,0.03636363636363636,0.17272727272727273,0.09090909090909091,0.07272727272727272,0.00909090909090909,0.06363636363636363,0.10909090909090909,50.52727272727272,1.005129302215936,5.62921142578125,15930,16055,11901.949799999993,-0.38363636363636355,0.28181818181818186,0.36363636363636365,0.12727272727272726,2vxs
1rum,0.04201680672268908,0.01680672268907563,0.03361344537815126,0.01680672268907563,0.04201680672268908,0.10084033613445378,0.008403361344537815,0.04201680672268908,0.03361344537815126,0.09243697478991597,0.008403361344537815,0.05042016806722689,0.03361344537815126,0.06722689075630252,0.03361344537815126,0.12605042016806722,0.1092436974789916,0.05042016806722689,0.04201680672268908,0.05042016806722689,0.13445378151260506,36.1142857142857,0.9965462121212121,8.66033935546875,36440,36565,13158.536599999985,-0.26890756302521013,0.319327731092437,0.31092436974789917,0.1596638655462185,0.017857142857142856,0.017857142857142856,0.044642857142857144,0.026785714285714284,0.044642857142857144,0.11607142857142858,0.008928571428571428,0.05357142857142857,0.07142857142857142,0.09821428571428571,0.008928571428571428,0.026785714285714284,0.05357142857142857,0.05357142857142857,0.044642857142857144,0.10714285714285714,0.09821428571428571,0.05357142857142857,0.017857142857142856,0.03571428571428571,0.09821428571428571,45.30535714285712,1.0020866851595005,9.42913818359375,16960,17085,12275.836499999989,-0.33035714285714274,0.30357142857142855,0.30357142857142855,0.15178571428571427,1rum
4f33,0.058823529411764705,0.01680672268907563,0.04201680672268908,0.04201680672268908,0.03361344537815126,0.11764705882352941,0.008403361344537815,0.025210084033613446,0.06722689075630252,0.06722689075630252,0.01680672268907563,0.025210084033613446,0.03361344537815126,0.04201680672268908,0.025210084033613446,0.15126050420168066,0.07563025210084033,0.058823529411764705,0.025210084033613446,0.06722689075630252,0.12605042016806722,26.761344537815113,1.0042146103896104,8.00372314453125,28420,28545,12875.140599999988,-0.4268907563025209,0.2773109243697479,0.32773109243697474,0.18487394957983194,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.04716981132075472,0.018867924528301886,0.08490566037735849,0.018867924528301886,0.04716981132075472,0.0660377358490566,0.03773584905660377,0.02830188679245283,0.009433962264150943,0.04716981132075472,0.04716981132075472,0.018867924528301886,0.19811320754716982,0.08490566037735849,0.04716981132075472,0.02830188679245283,0.05660377358490566,0.10377358490566038,62.946226415094344,1.0063846342660776,6.91253662109375,25440,25565,11472.566799999995,-0.5150943396226415,0.2358490566037736,0.339622641509434,0.169811320754717,4f33
1rzi,0.08527131782945736,0.015503875968992248,0.046511627906976744,0.046511627906976744,0.03875968992248062,0.12403100775193798,0.007751937984496124,0.031007751937984496,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.015503875968992248,0.031007751937984496,0.06201550387596899,0.023255813953488372,0.11627906976744186,0.07751937984496124,0.08527131782945736,0.023255813953488372,0.05426356589147287,0.11627906976744186,40.90860465116278,1.0021344246031747,4.96502685546875,26930,27055,13770.13159999999,-0.22635658914728693,0.2790697674418604,0.2868217054263566,0.20155038759689922,0.04716981132075472,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.07547169811320754,0.009433962264150943,0.05660377358490566,0.04716981132075472,0.07547169811320754,0.009433962264150943,0.009433962264150943,0.04716981132075472,0.09433962264150944,0.02830188679245283,0.18867924528301888,0.09433962264150944,0.03773584905660377,0.009433962264150943,0.05660377358490566,0.10377358490566038,54.98490566037734,1.0020321551300932,8.64044189453125,14440,14565,11500.662799999993,-0.3518867924528301,0.27358490566037735,0.3207547169811321,0.15094339622641512,1rzi
4rdq,0.0603448275862069,0.017241379310344827,0.034482758620689655,0.04310344827586207,0.02586206896551724,0.06896551724137931,0.008620689655172414,0.017241379310344827,0.0603448275862069,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.07758620689655173,0.034482758620689655,0.1206896551724138,0.08620689655172414,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.12931034482758622,45.59224137931033,1.000894859813084,8.57037353515625,33920,34045,13112.57439999999,-0.5232758620689656,0.2844827586206896,0.25862068965517243,0.20689655172413793,0.037383177570093455,0.018691588785046728,0.018691588785046728,0.04672897196261682,0.04672897196261682,0.11214953271028037,0.018691588785046728,0.037383177570093455,0.056074766355140186,0.07476635514018691,0.009345794392523364,0.028037383177570093,0.056074766355140186,0.08411214953271028,0.018691588785046728,0.12149532710280374,0.102803738317757,0.04672897196261682,0.009345794392523364,0.056074766355140186,0.11214953271028036,46.12897196261679,1.0030519922254617,7.96380615234375,14440,14565,11632.826799999995,-0.45794392523364486,0.27102803738317754,0.3177570093457944,0.16822429906542055,4rdq
1wej,0.07692307692307693,0.017094017094017096,0.06837606837606838,0.042735042735042736,0.02564102564102564,0.08547008547008547,0.008547008547008548,0.03418803418803419,0.06837606837606838,0.06837606837606838,0.008547008547008548,0.03418803418803419,0.03418803418803419,0.05982905982905983,0.017094017094017096,0.10256410256410256,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.06837606837606838,0.11965811965811965,40.347008547008535,1.0045320767195767,4.96124267578125,28420,28545,12865.03339999999,-0.5452991452991454,0.27350427350427353,0.2564102564102564,0.19658119658119658,0.056074766355140186,0.018691588785046728,0.028037383177570093,0.028037383177570093,0.037383177570093455,0.102803738317757,0.018691588785046728,0.04672897196261682,0.056074766355140186,0.07476635514018691,0.009345794392523364,0.037383177570093455,0.04672897196261682,0.08411214953271028,0.018691588785046728,0.1308411214953271,0.08411214953271028,0.037383177570093455,0.028037383177570093,0.056074766355140186,0.12149532710280372,40.81962616822427,1.0006112730806607,8.62274169921875,25440,25565,11715.920199999997,-0.44018691588785047,0.2803738317757009,0.3177570093457944,0.16822429906542055,1wej
5i1j,0.05042016806722689,0.01680672268907563,0.05042016806722689,0.04201680672268908,0.025210084033613446,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.025210084033613446,0.0,0.03361344537815126,0.058823529411764705,0.025210084033613446,0.14285714285714285,0.058823529411764705,0.058823529411764705,0.04201680672268908,0.07563025210084033,0.14285714285714285,22.926050420168053,1.0003843073593075,5.27606201171875,40910,41035,13137.591999999993,-0.27815126050420164,0.31932773109243695,0.2941176470588235,0.17647058823529413,0.08411214953271028,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.0,0.04672897196261682,0.028037383177570093,0.09345794392523364,0.0,0.018691588785046728,0.06542056074766354,0.07476635514018691,0.056074766355140186,0.14018691588785046,0.08411214953271028,0.037383177570093455,0.018691588785046728,0.04672897196261682,0.10280373831775699,48.799999999999976,1.0009793488824104,8.06707763671875,18450,18575,11652.884699999991,-0.30841121495327084,0.2803738317757009,0.29906542056074764,0.22429906542056072,5i1j
1nmc,0.06557377049180328,0.01639344262295082,0.04918032786885246,0.02459016393442623,0.03278688524590164,0.11475409836065574,0.0,0.01639344262295082,0.05737704918032787,0.04918032786885246,0.02459016393442623,0.040983606557377046,0.02459016393442623,0.07377049180327869,0.02459016393442623,0.13114754098360656,0.08196721311475409,0.05737704918032787,0.02459016393442623,0.09016393442622951,0.14754098360655737,39.160737704918006,1.003481142014328,7.89764404296875,32890,33015,13389.56519999999,-0.5819672131147542,0.27049180327868855,0.3114754098360656,0.1639344262295082,0.028037383177570093,0.018691588785046728,0.06542056074766354,0.04672897196261682,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.06542056074766354,0.018691588785046728,0.102803738317757,0.0,0.04672897196261682,0.028037383177570093,0.06542056074766354,0.037383177570093455,0.14018691588785046,0.11214953271028037,0.028037383177570093,0.009345794392523364,0.056074766355140186,0.11214953271028036,39.887850467289695,0.9999914965986393,4.38531494140625,14440,14565,11876.87089999999,-0.3719626168224301,0.308411214953271,0.2897196261682243,0.17757009345794392,1nmc
1qfu,0.04918032786885246,0.01639344262295082,0.05737704918032787,0.03278688524590164,0.02459016393442623,0.06557377049180328,0.00819672131147541,0.04918032786885246,0.04918032786885246,0.07377049180327869,0.02459016393442623,0.01639344262295082,0.03278688524590164,0.08196721311475409,0.040983606557377046,0.11475409836065574,0.09836065573770492,0.05737704918032787,0.03278688524590164,0.07377049180327869,0.13114754098360656,41.80901639344261,0.9976384323640961,6.76287841796875,35410,35535,13886.424099999987,-0.4393442622950819,0.3114754098360656,0.22950819672131148,0.18032786885245902,0.017857142857142856,0.017857142857142856,0.044642857142857144,0.026785714285714284,0.044642857142857144,0.09821428571428571,0.026785714285714284,0.03571428571428571,0.05357142857142857,0.09821428571428571,0.008928571428571428,0.03571428571428571,0.05357142857142857,0.05357142857142857,0.03571428571428571,0.13392857142857142,0.08035714285714286,0.08035714285714286,0.008928571428571428,0.044642857142857144,0.09821428571428573,33.011607142857116,1.0000324780397596,8.64227294921875,12950,13075,12244.649999999989,-0.28214285714285703,0.3125,0.3214285714285714,0.15178571428571427,1qfu
2jel,0.07627118644067797,0.01694915254237288,0.025423728813559324,0.0423728813559322,0.025423728813559324,0.0847457627118644,0.01694915254237288,0.0423728813559322,0.06779661016949153,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.05084745762711865,0.025423728813559324,0.1271186440677966,0.09322033898305085,0.0847457627118644,0.025423728813559324,0.07627118644067797,0.1271186440677966,31.522033898305068,0.9974856924421143,8.87445068359375,29910,30035,13032.612199999992,-0.20254237288135593,0.30508474576271183,0.24576271186440676,0.20338983050847456,0.017857142857142856,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.044642857142857144,0.11607142857142858,0.017857142857142856,0.05357142857142857,0.05357142857142857,0.09821428571428571,0.008928571428571428,0.026785714285714284,0.05357142857142857,0.05357142857142857,0.03571428571428571,0.13392857142857142,0.0625,0.0625,0.008928571428571428,0.05357142857142857,0.10714285714285715,33.54821428571426,1.000828594544614,7.96380615234375,14440,14565,12225.643299999989,-0.25446428571428553,0.32142857142857145,0.33035714285714285,0.1607142857142857,2jel
4lsq,0.12213740458015267,0.015267175572519083,0.04580152671755725,0.03816793893129771,0.030534351145038167,0.061068702290076333,0.022900763358778626,0.007633587786259542,0.030534351145038167,0.05343511450381679,0.015267175572519083,0.03816793893129771,0.05343511450381679,0.061068702290076333,0.06870229007633588,0.07633587786259542,0.061068702290076333,0.09923664122137404,0.04580152671755725,0.05343511450381679,0.1297709923664122,36.412213740458014,0.9957206284153006,8.64129638671875,43430,43555,14743.310699999985,-0.4404580152671755,0.2900763358778626,0.22900763358778625,0.22900763358778625,0.06796116504854369,0.019417475728155338,0.06796116504854369,0.02912621359223301,0.04854368932038835,0.0970873786407767,0.009708737864077669,0.04854368932038835,0.05825242718446602,0.07766990291262135,0.009708737864077669,0.009708737864077669,0.02912621359223301,0.0970873786407767,0.02912621359223301,0.13592233009708737,0.07766990291262135,0.04854368932038835,0.009708737864077669,0.02912621359223301,0.08737864077669902,31.146601941747562,1.0044331306990884,5.66790771484375,9970,10095,11084.195299999994,-0.3553398058252426,0.2621359223300971,0.27184466019417475,0.1844660194174757,4lsq
6iut,0.03418803418803419,0.017094017094017096,0.042735042735042736,0.02564102564102564,0.03418803418803419,0.1111111111111111,0.0,0.042735042735042736,0.042735042735042736,0.08547008547008547,0.0,0.02564102564102564,0.042735042735042736,0.042735042735042736,0.02564102564102564,0.15384615384615385,0.10256410256410256,0.07692307692307693,0.042735042735042736,0.05128205128205128,0.1282051282051282,21.664957264957263,0.9979066358024693,6.29315185546875,36440,36565,12659.972099999988,-0.13333333333333328,0.33333333333333337,0.33333333333333337,0.1452991452991453,0.05504587155963303,0.01834862385321101,0.05504587155963303,0.027522935779816515,0.01834862385321101,0.11009174311926606,0.009174311926605505,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.009174311926605505,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.01834862385321101,0.1743119266055046,0.09174311926605505,0.05504587155963303,0.01834862385321101,0.06422018348623854,0.10091743119266056,46.4183486238532,1.0072959523809526,5.07806396484375,21430,21555,11532.403199999993,-0.49633027522935763,0.24770642201834864,0.3761467889908257,0.13761467889908258,6iut
1g7h,0.034482758620689655,0.017241379310344827,0.0603448275862069,0.02586206896551724,0.017241379310344827,0.10344827586206896,0.008620689655172414,0.02586206896551724,0.04310344827586207,0.10344827586206896,0.017241379310344827,0.04310344827586207,0.034482758620689655,0.0603448275862069,0.05172413793103448,0.12931034482758622,0.07758620689655173,0.0603448275862069,0.034482758620689655,0.05172413793103448,0.10344827586206898,24.24827586206895,1.0015280373831776,7.96246337890625,30940,31065,12845.169299999987,-0.49568965517241376,0.29310344827586204,0.3103448275862069,0.1810344827586207,0.056074766355140186,0.018691588785046728,0.028037383177570093,0.028037383177570093,0.037383177570093455,0.102803738317757,0.018691588785046728,0.04672897196261682,0.04672897196261682,0.08411214953271028,0.0,0.028037383177570093,0.04672897196261682,0.07476635514018691,0.028037383177570093,0.1308411214953271,0.102803738317757,0.04672897196261682,0.009345794392523364,0.06542056074766354,0.11214953271028036,41.62429906542053,0.9999951409135083,8.62249755859375,15930,16055,11575.755599999993,-0.3317757009345794,0.2897196261682243,0.308411214953271,0.16822429906542055,1g7h
3uyp,0.08620689655172414,0.017241379310344827,0.05172413793103448,0.04310344827586207,0.02586206896551724,0.10344827586206896,0.008620689655172414,0.034482758620689655,0.0603448275862069,0.07758620689655173,0.008620689655172414,0.02586206896551724,0.034482758620689655,0.04310344827586207,0.034482758620689655,0.10344827586206896,0.09482758620689655,0.0603448275862069,0.034482758620689655,0.05172413793103448,0.11206896551724138,30.356034482758616,1.0022839341344016,6.74273681640625,30940,31065,12604.925399999991,-0.34482758620689663,0.2844827586206896,0.2672413793103448,0.21551724137931033,0.08108108108108109,0.018018018018018018,0.036036036036036036,0.05405405405405406,0.04504504504504504,0.08108108108108109,0.009009009009009009,0.04504504504504504,0.036036036036036036,0.07207207207207207,0.018018018018018018,0.04504504504504504,0.05405405405405406,0.05405405405405406,0.06306306306306306,0.0990990990990991,0.08108108108108109,0.05405405405405406,0.018018018018018018,0.036036036036036036,0.0990990990990991,29.34324324324323,1.0005402661064426,8.07427978515625,16960,17085,12234.599099999985,-0.3783783783783783,0.2702702702702703,0.27927927927927926,0.2252252252252252,3uyp
2vxt,0.061946902654867256,0.017699115044247787,0.061946902654867256,0.035398230088495575,0.05309734513274336,0.07964601769911504,0.017699115044247787,0.035398230088495575,0.061946902654867256,0.07079646017699115,0.008849557522123894,0.02654867256637168,0.02654867256637168,0.061946902654867256,0.02654867256637168,0.12389380530973451,0.07964601769911504,0.07079646017699115,0.02654867256637168,0.05309734513274336,0.1327433628318584,30.375221238938042,1.000285141941392,6.09112548828125,25440,25565,12559.839699999986,-0.3433628318584073,0.30973451327433627,0.2566371681415929,0.17699115044247787,0.04672897196261682,0.018691588785046728,0.06542056074766354,0.037383177570093455,0.037383177570093455,0.08411214953271028,0.0,0.04672897196261682,0.04672897196261682,0.102803738317757,0.009345794392523364,0.0,0.037383177570093455,0.056074766355140186,0.04672897196261682,0.19626168224299065,0.06542056074766354,0.028037383177570093,0.009345794392523364,0.06542056074766354,0.11214953271028036,68.13364485981309,1.0047806122448981,5.23846435546875,15930,16055,11686.824799999991,-0.3663551401869157,0.2897196261682243,0.3177570093457944,0.19626168224299065,2vxt
3mac,0.08264462809917356,0.01652892561983471,0.024793388429752067,0.04132231404958678,0.05785123966942149,0.09917355371900827,0.0,0.024793388429752067,0.04132231404958678,0.049586776859504134,0.01652892561983471,0.03305785123966942,0.024793388429752067,0.06611570247933884,0.03305785123966942,0.12396694214876033,0.0743801652892562,0.09917355371900827,0.024793388429752067,0.06611570247933884,0.1487603305785124,32.196694214876025,0.9967460671768709,7.93572998046875,28420,28545,13229.630699999989,-0.12727272727272726,0.32231404958677684,0.2809917355371901,0.19008264462809918,0.06481481481481481,0.018518518518518517,0.06481481481481481,0.046296296296296294,0.018518518518518517,0.1111111111111111,0.0,0.05555555555555555,0.018518518518518517,0.046296296296296294,0.009259259259259259,0.046296296296296294,0.07407407407407407,0.05555555555555555,0.027777777777777776,0.1111111111111111,0.08333333333333333,0.07407407407407407,0.018518518518518517,0.05555555555555555,0.09259259259259259,36.63611111111109,1.0055895863395863,4.09625244140625,19940,20065,11468.402199999993,-0.37222222222222223,0.2685185185185185,0.34259259259259256,0.16666666666666666,3mac
5grv,0.08403361344537816,0.01680672268907563,0.03361344537815126,0.03361344537815126,0.03361344537815126,0.12605042016806722,0.008403361344537815,0.025210084033613446,0.025210084033613446,0.07563025210084033,0.01680672268907563,0.04201680672268908,0.01680672268907563,0.04201680672268908,0.05042016806722689,0.12605042016806722,0.058823529411764705,0.08403361344537816,0.04201680672268908,0.058823529411764705,0.13445378151260504,36.47142857142856,0.9942456709956712,8.05438232421875,37930,38055,12919.25209999999,-0.142016806722689,0.319327731092437,0.31092436974789917,0.2100840336134454,0.07407407407407407,0.018518518518518517,0.046296296296296294,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.009259259259259259,0.046296296296296294,0.027777777777777776,0.08333333333333333,0.0,0.009259259259259259,0.06481481481481481,0.06481481481481481,0.046296296296296294,0.16666666666666666,0.08333333333333333,0.046296296296296294,0.009259259259259259,0.05555555555555555,0.10185185185185185,58.82222222222223,1.0019670514670516,5.67559814453125,14440,14565,11645.757999999993,-0.3,0.27777777777777773,0.31481481481481477,0.19444444444444442,5grv
4lvn,0.03333333333333333,0.016666666666666666,0.075,0.025,0.025,0.075,0.016666666666666666,0.05,0.03333333333333333,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.025,0.05,0.03333333333333333,0.15,0.10833333333333334,0.06666666666666667,0.041666666666666664,0.075,0.14166666666666666,30.514999999999986,0.9956454311454311,4.84832763671875,40910,41035,13507.757799999987,-0.3558333333333333,0.32499999999999996,0.26666666666666666,0.14166666666666666,0.07407407407407407,0.018518518518518517,0.018518518518518517,0.027777777777777776,0.037037037037037035,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.037037037037037035,0.07407407407407407,0.027777777777777776,0.009259259259259259,0.046296296296296294,0.046296296296296294,0.027777777777777776,0.23148148148148148,0.07407407407407407,0.037037037037037035,0.018518518518518517,0.05555555555555555,0.1111111111111111,55.30462962962963,1.0010410052910053,8.66253662109375,19940,20065,11517.65509999999,-0.25,0.24999999999999997,0.37037037037037035,0.2037037037037037,4lvn
5i1d,0.07563025210084033,0.01680672268907563,0.04201680672268908,0.04201680672268908,0.03361344537815126,0.13445378151260504,0.0,0.025210084033613446,0.03361344537815126,0.09243697478991597,0.01680672268907563,0.025210084033613446,0.01680672268907563,0.04201680672268908,0.04201680672268908,0.14285714285714285,0.058823529411764705,0.06722689075630252,0.025210084033613446,0.06722689075630252,0.12605042016806722,36.73109243697478,0.9985694805194807,5.24822998046875,28420,28545,12749.03019999999,-0.14453781512605038,0.31092436974789917,0.31932773109243695,0.226890756302521,0.05309734513274336,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.02654867256637168,0.07079646017699115,0.0,0.04424778761061947,0.05309734513274336,0.07964601769911504,0.008849557522123894,0.035398230088495575,0.05309734513274336,0.07964601769911504,0.02654867256637168,0.1415929203539823,0.07964601769911504,0.061946902654867256,0.017699115044247787,0.07079646017699115,0.11504424778761062,38.05309734513272,1.0028328754578755,6.35760498046875,22920,23045,12460.745299999991,-0.4053097345132744,0.30088495575221236,0.3008849557522124,0.17699115044247787,5i1d
5hbv,0.016666666666666666,0.016666666666666666,0.05,0.041666666666666664,0.025,0.1,0.0,0.025,0.03333333333333333,0.09166666666666666,0.025,0.03333333333333333,0.03333333333333333,0.058333333333333334,0.058333333333333334,0.14166666666666666,0.1,0.06666666666666667,0.041666666666666664,0.041666666666666664,0.10833333333333334,34.66416666666666,1.0010534105534106,6.49334716796875,34950,35075,13387.771799999986,-0.47250000000000014,0.29166666666666663,0.30833333333333335,0.175,0.03773584905660377,0.018867924528301886,0.04716981132075472,0.02830188679245283,0.018867924528301886,0.09433962264150944,0.009433962264150943,0.0660377358490566,0.05660377358490566,0.12264150943396226,0.0,0.03773584905660377,0.02830188679245283,0.05660377358490566,0.018867924528301886,0.12264150943396226,0.11320754716981132,0.02830188679245283,0.009433962264150943,0.08490566037735849,0.11320754716981131,24.529245283018852,0.9986507118311242,6.75018310546875,18910,19035,11631.89339999999,-0.2594339622641509,0.33018867924528306,0.28301886792452835,0.18867924528301888,5hbv
1ors,0.025423728813559324,0.01694915254237288,0.0423728813559322,0.025423728813559324,0.0423728813559322,0.07627118644067797,0.0,0.0423728813559322,0.03389830508474576,0.06779661016949153,0.01694915254237288,0.06779661016949153,0.03389830508474576,0.059322033898305086,0.03389830508474576,0.1271186440677966,0.11864406779661017,0.059322033898305086,0.03389830508474576,0.07627118644067797,0.15254237288135594,28.186440677966093,0.9964198339886412,6.31829833984375,35410,35535,13347.632799999987,-0.42966101694915243,0.3220338983050848,0.3050847457627119,0.13559322033898305,0.07476635514018691,0.018691588785046728,0.018691588785046728,0.028037383177570093,0.028037383177570093,0.07476635514018691,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.028037383177570093,0.009345794392523364,0.037383177570093455,0.04672897196261682,0.028037383177570093,0.21495327102803738,0.09345794392523364,0.037383177570093455,0.018691588785046728,0.056074766355140186,0.102803738317757,53.741121495327086,0.9989090136054423,8.66253662109375,19940,20065,11470.683199999992,-0.17383177570093455,0.2616822429906542,0.3364485981308411,0.20560747663551399,1ors
5vpg,0.03305785123966942,0.01652892561983471,0.024793388429752067,0.04132231404958678,0.024793388429752067,0.08264462809917356,0.0,0.04132231404958678,0.03305785123966942,0.0743801652892562,0.008264462809917356,0.04132231404958678,0.049586776859504134,0.05785123966942149,0.049586776859504134,0.12396694214876033,0.12396694214876033,0.05785123966942149,0.03305785123966942,0.08264462809917356,0.14049586776859505,29.177685950413203,0.9982850765306122,8.60186767578125,36900,37025,13620.000299999983,-0.46859504132231417,0.3140495867768595,0.2975206611570248,0.15702479338842976,0.028037383177570093,0.018691588785046728,0.037383177570093455,0.04672897196261682,0.037383177570093455,0.09345794392523364,0.0,0.06542056074766354,0.056074766355140186,0.09345794392523364,0.037383177570093455,0.009345794392523364,0.037383177570093455,0.06542056074766354,0.037383177570093455,0.12149532710280374,0.08411214953271028,0.028037383177570093,0.009345794392523364,0.09345794392523364,0.14018691588785046,45.70467289719623,0.9977359086491739,7.91253662109375,20400,20525,12101.645099999998,-0.28598130841121494,0.32710280373831774,0.2616822429906542,0.205607476635514,5vpg
